year,monty,day,special day,gj_high temp,bs_high temp,s_high temp,MWh*1000,,,year,monty,day,gj_high temp,bs_high temp,s_high temp
2015,8,14,1,23.4,24.4,37.2,1416.30444,,,2014,8,14,23.4,24.4,37.2
2015,8,15,1,29.4,25.4,38,1332.44892,,,2014,8,15,29.4,25.4,38
2015,8,16,1,30.9,28.4,35.6,1258.3698,,,2014,8,16,30.9,28.4,35.6
2015,8,17,0,26.3,27.6,33.8,1449.49493,,,2014,8,17,26.3,27.6,33.8
2015,8,18,0,27.3,24.7,32.1,1502.68664,,,2014,8,18,27.3,24.7,32.1
2015,8,19,0,26.1,26.8,34.4,1492.2455,,,2014,8,19,26.1,26.8,34.4
2015,8,20,0,26.5,24.4,33.3,1486.56234,,,2014,8,20,26.5,24.4,33.3
2015,8,21,0,27.1,27,31,1461.17591,,,2014,8,21,27.1,27,31
2015,8,22,1,30.8,28.3,37.6,1334.80619,,,2014,8,22,30.8,28.3,37.6
2015,8,23,1,30,29.7,32.2,1222.14599,,,2014,8,23,30,29.7,32.2
2015,8,24,0,26.2,27,26.3,1422.17982,,,2014,8,24,26.2,27,26.3
2015,8,25,0,27,25.8,29.3,1395.66739,,,2014,8,25,27,25.8,29.3
2015,8,26,0,29,27.6,29,1380.41892,,,2014,8,26,29,27.6,29
2015,8,27,0,28,24.8,24.9,1407.44512,,,2014,8,27,28,24.8,24.9
2015,8,28,0,23.9,24.3,26.1,1418.99454,,,2014,8,28,23.9,24.3,26.1
2015,8,29,1,27.4,26.4,27.4,1298.93225,,,2014,8,29,27.4,26.4,27.4
2015,8,30,1,29,26.6,28.2,1204.95061,,,2014,8,30,29,26.6,28.2
2015,8,31,0,26.5,26.1,30.3,1407.78124,,,2014,8,31,26.5,26.1,30.3
2015,9,1,0,29.9,27.5,30.9,1446.55939,,,2014,9,1,29.9,27.5,30.9
2015,9,2,0,25.4,25.5,29.6,1443.14009,,,2014,9,2,25.4,25.5,29.6
2015,9,3,0,24.6,25.9,25.8,1439.42938,,,2014,9,3,24.6,25.9,25.8
2015,9,4,0,29,27.3,27.8,1438.99175,,,2014,9,4,29,27.3,27.8
2015,9,5,1,30.2,30.6,28.5,1291.03714,,,2014,9,5,30.2,30.6,28.5
2015,9,6,1,30.4,24.3,28.2,1154.74684,,,2014,9,6,30.4,24.3,28.2
2015,9,7,0,31,27.8,25.5,1337.73133,,,2014,9,7,31,27.8,25.5
2015,9,8,0,31.2,27.9,27.7,1361.91812,,,2014,9,8,31.2,27.9,27.7
2015,9,9,0,28.5,29.7,28.9,1356.32697,,,2014,9,9,28.5,29.7,28.9
2015,9,10,0,27.5,27.9,28.4,1367.82608,,,2014,9,10,27.5,27.9,28.4
2015,9,11,0,29.5,27.2,26.1,1375.45592,,,2014,9,11,29.5,27.2,26.1
2015,9,12,1,25.9,25.3,28.2,1234.27713,,,2014,9,12,25.9,25.3,28.2
2015,9,13,1,29,26.7,28.3,1123.23783,,,2014,9,13,29,26.7,28.3
2015,9,14,0,28,26.4,26.8,1316.96821,,,2014,9,14,28,26.4,26.8
2015,9,15,0,28.4,27.5,26,1353.56947,,,2014,9,15,28.4,27.5,26
2015,9,16,0,29.3,28.4,23.9,1344.35105,,,2014,9,16,29.3,28.4,23.9
2015,9,17,0,26.9,24.3,27.7,1355.24959,,,2014,9,17,26.9,24.3,27.7
2015,9,18,0,26.1,23.3,26.5,1355.37946,,,2014,9,18,26.1,23.3,26.5
2015,9,19,1,24.4,23,26.6,1253.99644,,,2014,9,19,24.4,23,26.6
2015,9,20,1,27.4,26.4,20.1,1157.09206,,,2014,9,20,27.4,26.4,20.1
2015,9,21,0,28.3,26.7,21.9,1338.10963,,,2014,9,21,28.3,26.7,21.9
2015,9,22,0,29.9,27.2,25.5,1378.24998,,,2014,9,22,29.9,27.2,25.5
2015,9,23,0,26.2,26.9,25.3,1361.91659,,,2014,9,23,26.2,26.9,25.3
2015,9,24,0,22.8,24.1,22.1,1360.69347,,,2014,9,24,22.8,24.1,22.1
2015,9,25,0,27.2,26.6,24.3,1289.17511,,,2014,9,25,27.2,26.6,24.3
2015,9,26,1,27.9,25.1,24.8,1055.2745,,,2014,9,26,27.9,25.1,24.8
2015,9,27,1,27.4,25.8,25,937.89002,,,2014,9,27,27.4,25.8,25
2015,9,28,1,29.1,28,22.2,967.52574,,,2014,9,28,29.1,28,22.2
2015,9,29,1,22.5,26.3,27,1040.36989,,,2014,9,29,22.5,26.3,27
2015,9,30,0,25.3,24.2,21.6,1239.05264,,,2014,9,30,25.3,24.2,21.6
2015,10,1,0,26.2,23.1,19.7,1322.12096,,,2014,10,1,26.2,23.1,19.7
2015,10,2,0,25.6,25.7,22,1296.31552,,,2014,10,2,25.6,25.7,22
2015,10,3,1,21,25.3,24.2,1206.96022,,,2014,10,3,21,25.3,24.2
2015,10,4,1,25,23.3,25.6,1117.0867,,,2014,10,4,25,23.3,25.6
2015,10,5,0,24.6,23,19,1279.45253,,,2014,10,5,24.6,23,19
2015,10,6,0,22.4,23.7,21.7,1318.96759,,,2014,10,6,22.4,23.7,21.7
2015,10,7,0,24,23.4,21.1,1322.61572,,,2014,10,7,24,23.4,21.1
2015,10,8,0,24.1,23.8,20.9,1320.11522,,,2014,10,8,24.1,23.8,20.9
2015,10,9,1,25.3,25,19.8,1247.78284,,,2014,10,9,25.3,25,19.8
2015,10,10,1,29.1,25,16.7,1167.43502,,,2014,10,10,29.1,25,16.7
2015,10,11,1,27.8,23.7,13.9,1112.18354,,,2014,10,11,27.8,23.7,13.9
2015,10,12,0,20.1,21.8,17.4,1278.24807,,,2014,10,12,20.1,21.8,17.4
2015,10,13,0,22.3,18.2,19.8,1317.19172,,,2014,10,13,22.3,18.2,19.8
2015,10,14,0,21.5,20.8,20.3,1317.42913,,,2014,10,14,21.5,20.8,20.3
2015,10,15,0,21.5,21.7,21,1324.22391,,,2014,10,15,21.5,21.7,21
2015,10,16,0,20,21.2,20.3,1328.34119,,,2014,10,16,20,21.2,20.3
2015,10,17,1,22.7,20.8,18.6,1218.59688,,,2014,10,17,22.7,20.8,18.6
2015,10,18,1,24.1,22.6,19,1116.59838,,,2014,10,18,24.1,22.6,19
2015,10,19,0,25.3,23.6,20.4,1285.10528,,,2014,10,19,25.3,23.6,20.4
2015,10,20,0,20.4,21.5,21.4,1325.74325,,,2014,10,20,20.4,21.5,21.4
2015,10,21,0,23,22,21.1,1330.77072,,,2014,10,21,23,22,21.1
2015,10,22,0,20.3,15.8,20.6,1320.39165,,,2014,10,22,20.3,15.8,20.6
2015,10,23,0,20.3,20.3,16.9,1312.51307,,,2014,10,23,20.3,20.3,16.9
2015,10,24,1,22.1,22.1,18.7,1203.33014,,,2014,10,24,22.1,22.1,18.7
2015,10,25,1,23.4,23.9,21.2,1104.35937,,,2014,10,25,23.4,23.9,21.2
2015,10,26,0,23,24.1,14.7,1280.11413,,,2014,10,26,23,24.1,14.7
2015,10,27,0,19.2,21.3,11.6,1327.72478,,,2014,10,27,19.2,21.3,11.6
2015,10,28,0,20.9,21.3,13.5,1315.74411,,,2014,10,28,20.9,21.3,13.5
2015,10,29,0,19.2,21.1,11.7,1331.68446,,,2014,10,29,19.2,21.1,11.7
2015,10,30,0,21.5,20,11.6,1332.08058,,,2014,10,30,21.5,20,11.6
2015,10,31,1,15.1,16.8,12.6,1244.04821,,,2014,10,31,15.1,16.8,12.6
2015,11,1,1,17.6,20.9,15.2,1172.39505,,,2014,11,1,17.6,20.9,15.2
2015,11,2,0,15.6,18.4,19,1319.31125,,,2014,11,2,15.6,18.4,19
2015,11,3,0,15,15.1,19.1,1348.14449,,,2014,11,3,15,15.1,19.1
2015,11,4,0,18.4,17.6,19.4,1348.88676,,,2014,11,4,18.4,17.6,19.4
2015,11,5,0,18.7,20.6,18.3,1346.51587,,,2014,11,5,18.7,20.6,18.3
2015,11,6,0,19.2,21.6,17.5,1357.13939,,,2014,11,6,19.2,21.6,17.5
2015,11,7,1,17.9,21,15.7,1255.77655,,,2014,11,7,17.9,21,15.7
2015,11,8,1,14.5,19,14.7,1159.0932,,,2014,11,8,14.5,19,14.7
2015,11,9,0,15.6,20.7,15.4,1330.608,,,2014,11,9,15.6,20.7,15.4
2015,11,10,0,18,19.9,17.1,1361.28974,,,2014,11,10,18,19.9,17.1
2015,11,11,0,16.7,19.6,10.9,1361.65146,,,2014,11,11,16.7,19.6,10.9
2015,11,12,0,13.7,16.5,15.1,1355.60623,,,2014,11,12,13.7,16.5,15.1
2015,11,13,0,6.4,10.3,15.4,1378.94809,,,2014,11,13,6.4,10.3,15.4
2015,11,14,1,11.5,12.5,16.6,1265.76091,,,2014,11,14,11.5,12.5,16.6
2015,11,15,1,11.3,14.2,16.2,1155.18044,,,2014,11,15,11.3,14.2,16.2
2015,11,16,0,14.4,16.2,14.5,1341.98946,,,2014,11,16,14.4,16.2,14.5
2015,11,17,0,12.8,15.1,11.4,1366.11527,,,2014,11,17,12.8,15.1,11.4
2015,11,18,0,12.2,14.2,10.7,1386.54264,,,2014,11,18,12.2,14.2,10.7
2015,11,19,0,14.3,15.7,11.3,1382.38662,,,2014,11,19,14.3,15.7,11.3
2015,11,20,0,15.8,17.3,12.7,1370.68077,,,2014,11,20,15.8,17.3,12.7
2015,11,21,1,16.6,17.6,8.2,1278.9726,,,2014,11,21,16.6,17.6,8.2
2015,11,22,1,17.9,20.1,7.1,1168.77366,,,2014,11,22,17.9,20.1,7.1
2015,11,23,0,17.1,18.5,7.6,1361.93261,,,2014,11,23,17.1,18.5,7.6
2015,11,24,0,13.5,16.8,3.8,1418.46265,,,2014,11,24,13.5,16.8,3.8
2015,11,25,0,16,15.1,9.8,1446.4156,,,2014,11,25,16,15.1,9.8
2015,11,26,0,16.9,17.3,13.6,1499.01601,,,2014,11,26,16.9,17.3,13.6
2015,11,27,0,16.8,18.8,12.5,1523.42458,,,2014,11,27,16.8,18.8,12.5
2015,11,28,1,14.8,16,11.1,1371.70735,,,2014,11,28,14.8,16,11.1
2015,11,29,1,16.4,19.3,6.7,1259.23577,,,2014,11,29,16.4,19.3,6.7
2015,11,30,0,14.6,15.2,8,1445.47116,,,2014,11,30,14.6,15.2,8
2015,12,1,0,10,12.8,12.4,1477.14895,,,2014,12,1,10,12.8,12.4
2015,12,2,0,0,4.9,11.8,1484.83197,,,2014,12,2,0,4.9,11.8
2015,12,3,0,6.6,8.1,13.5,1536.10541,,,2014,12,3,6.6,8.1,13.5
2015,12,4,0,5.4,8.1,11.8,1542.03067,,,2014,12,4,5.4,8.1,11.8
2015,12,5,1,1.7,3.6,3.4,1374.50674,,,2014,12,5,1.7,3.6,3.4
2015,12,6,1,3.1,5.2,6.8,1279.67238,,,2014,12,6,3.1,5.2,6.8
2015,12,7,0,5.9,5.3,-1.1,1497.15079,,,2014,12,7,5.9,5.3,-1.1
2015,12,8,0,6.6,7.5,-4.4,1507.34692,,,2014,12,8,6.6,7.5,-4.4
2015,12,9,0,6.9,10.8,-2.1,1501.41414,,,2014,12,9,6.9,10.8,-2.1
2015,12,10,0,7.3,15.2,4.6,1498.65446,,,2014,12,10,7.3,15.2,4.6
2015,12,11,0,7.6,11.1,2.9,1482.72452,,,2014,12,11,7.6,11.1,2.9
2015,12,12,1,4.4,6.1,2.4,1349.67817,,,2014,12,12,4.4,6.1,2.4
2015,12,13,1,1.5,4.7,2.1,1247.58676,,,2014,12,13,1.5,4.7,2.1
2015,12,14,0,5.2,5.8,0.6,1463.52526,,,2014,12,14,5.2,5.8,0.6
2015,12,15,0,9.5,10.1,3.2,1493.24501,,,2014,12,15,9.5,10.1,3.2
2015,12,16,0,6.1,8.5,2.1,1526.10768,,,2014,12,16,6.1,8.5,2.1
2015,12,17,0,-2,1.2,5.9,1572.12694,,,2014,12,17,-2,1.2,5.9
2015,12,18,0,1.6,5.3,7.4,1585.66758,,,2014,12,18,1.6,5.3,7.4
2015,12,19,1,4.9,9,9.5,1415.69197,,,2014,12,19,4.9,9,9.5
2015,12,20,1,5.2,10,10.4,1307.88291,,,2014,12,20,5.2,10,10.4
2015,12,21,0,2.2,4,9.8,1509.06218,,,2014,12,21,2.2,4,9.8
2015,12,22,0,3.4,5.6,12.4,1526.16986,,,2014,12,22,3.4,5.6,12.4
2015,12,23,0,8.1,9.7,7.5,1494.15801,,,2014,12,23,8.1,9.7,7.5
2015,12,24,0,10.2,13.3,3.1,1489.19691,,,2014,12,24,10.2,13.3,3.1
2015,12,25,1,4.4,7.2,5.2,1355.50437,,,2014,12,25,4.4,7.2,5.2
2015,12,26,1,5.1,7.9,3,1329.24017,,,2014,12,26,5.1,7.9,3
2015,12,27,1,9.5,12,-6.5,1280.42082,,,2014,12,27,9.5,12,-6.5
2015,12,28,0,6.9,8.5,-6.6,1542.56558,,,2014,12,28,6.9,8.5,-6.6
2015,12,29,0,9.3,10.8,-3,1567.7096,,,2014,12,29,9.3,10.8,-3
2015,12,30,0,11.6,13.2,-0.9,1520.29194,,,2014,12,30,11.6,13.2,-0.9
2015,12,31,0,4.4,9.2,0,1420.30449,,,2014,12,31,4.4,9.2,0
2016,1,1,1,-1.4,1.2,-4.3,1220.86303,,,2015,1,1,-1.4,1.2,-4.3
2016,1,2,1,1.7,3.7,-1.9,1217.40116,,,2015,1,2,1.7,3.7,-1.9
2016,1,3,1,4.2,7.9,3.1,1229.58164,,,2015,1,3,4.2,7.9,3.1
2016,1,4,0,10.4,13,8.5,1462.77284,,,2015,1,4,10.4,13,8.5
2016,1,5,0,12.2,13.4,7.9,1567.17468,,,2015,1,5,12.2,13.4,7.9
2016,1,6,0,8.9,13.5,4,1564.24535,,,2015,1,6,8.9,13.5,4
2016,1,7,0,2.4,6.1,-0.6,1565.31881,,,2015,1,7,2.4,6.1,-0.6
2016,1,8,0,4,6.2,-0.2,1571.34373,,,2015,1,8,4,6.2,-0.2
2016,1,9,1,6.4,7.4,3.5,1429.72444,,,2015,1,9,6.4,7.4,3.5
2016,1,10,1,8,8.8,4.8,1306.91302,,,2015,1,10,8,8.8,4.8
2016,1,11,0,6.8,10.6,2.5,1546.04005,,,2015,1,11,6.8,10.6,2.5
2016,1,12,0,5.4,9.4,3.7,1600.00136,,,2015,1,12,5.4,9.4,3.7
2016,1,13,0,9.3,11.8,5.8,1607.26345,,,2015,1,13,9.3,11.8,5.8
2016,1,14,0,7.1,8.2,6.1,1600.63716,,,2015,1,14,7.1,8.2,6.1
2016,1,15,0,10.2,11.4,9,1579.92741,,,2015,1,15,10.2,11.4,9
2016,1,16,1,3.8,10.8,3.4,1439.33629,,,2015,1,16,3.8,10.8,3.4
2016,1,17,1,3.2,8,0,1320.28994,,,2015,1,17,3.2,8,0
2016,1,18,0,6.2,8.9,2.1,1580.63579,,,2015,1,18,6.2,8.9,2.1
2016,1,19,0,7.9,10.8,3.1,1682.51425,,,2015,1,19,7.9,10.8,3.1
2016,1,20,0,8.7,10.4,4.4,1677.67192,,,2015,1,20,8.7,10.4,4.4
2016,1,21,0,5.4,10.3,6.5,1669.13772,,,2015,1,21,5.4,10.3,6.5
2016,1,22,0,6.8,8.6,7.1,1667.35992,,,2015,1,22,6.8,8.6,7.1
2016,1,23,1,8.1,10.4,4.9,1534.25483,,,2015,1,23,8.1,10.4,4.9
2016,1,24,1,9.7,11.4,8.4,1440.41317,,,2015,1,24,9.7,11.4,8.4
2016,1,25,0,12.1,12.3,5,1669.55627,,,2015,1,25,12.1,12.3,5
2016,1,26,0,9.5,13.9,6.5,1674.42285,,,2015,1,26,9.5,13.9,6.5
2016,1,27,0,4,9.5,0,1626.79452,,,2015,1,27,4,9.5,0
2016,1,28,0,4.2,8.7,2.7,1634.07223,,,2015,1,28,4.2,8.7,2.7
2016,1,29,0,1.7,8.1,3,1603.74958,,,2015,1,29,1.7,8.1,3
2016,1,30,1,3,8.4,0.8,1449.66156,,,2015,1,30,3,8.4,0.8
2016,1,31,1,2.6,7.1,0.8,1351.66707,,,2015,1,31,2.6,7.1,0.8
2016,2,1,0,5.7,10,3.6,1605.44871,,,2015,2,1,5.7,10,3.6
2016,2,2,0,9,10.4,6.4,1639.05548,,,2015,2,2,9,10.4,6.4
2016,2,3,0,8.1,11.5,7.2,1627.73934,,,2015,2,3,8.1,11.5,7.2
2016,2,4,0,4.5,9.9,5.8,1600.567,,,2015,2,4,4.5,9.9,5.8
2016,2,5,0,4.6,8.9,4.8,1561.85346,,,2015,2,5,4.6,8.9,4.8
2016,2,6,1,7.3,10.6,6.5,1369.84586,,,2015,2,6,7.3,10.6,6.5
2016,2,7,1,6.1,10.3,5.7,1208.04737,,,2015,2,7,6.1,10.3,5.7
2016,2,8,1,3.3,4.7,-2.8,1095.48693,,,2015,2,8,3.3,4.7,-2.8
2016,2,9,1,1.2,3,-0.1,1125.09568,,,2015,2,9,1.2,3,-0.1
2016,2,10,1,9.3,9.1,5.8,1211.52375,,,2015,2,10,9.3,9.1,5.8
2016,2,11,0,11.2,10.4,8,1435.99519,,,2015,2,11,11.2,10.4,8
2016,2,12,0,5.5,9.8,1.6,1466.69049,,,2015,2,12,5.5,9.8,1.6
2016,2,13,1,5.4,8.5,4,1332.89893,,,2015,2,13,5.4,8.5,4
2016,2,14,1,10.8,11.3,6.6,1292.61552,,,2015,2,14,10.8,11.3,6.6
2016,2,15,0,10.3,10,13,1557.6352,,,2015,2,15,10.3,10,13
2016,2,16,0,8,7.6,7.9,1588.11453,,,2015,2,16,8,7.6,7.9
2016,2,17,0,7.9,11.6,4.1,1555.41004,,,2015,2,17,7.9,11.6,4.1
2016,2,18,0,3.6,9.4,3.3,1538.26355,,,2015,2,18,3.6,9.4,3.3
2016,2,19,0,10,11.5,8.6,1527.19378,,,2015,2,19,10,11.5,8.6
2016,2,20,1,13.3,11.2,11.4,1391.34303,,,2015,2,20,13.3,11.2,11.4
2016,2,21,1,11.9,10,6.7,1290.42553,,,2015,2,21,11.9,10,6.7
2016,2,22,0,10.8,15.4,7,1507.14338,,,2015,2,22,10.8,15.4,7
2016,2,23,0,9.9,13.6,5.9,1513.59988,,,2015,2,23,9.9,13.6,5.9
2016,2,24,0,10.7,13.9,7.5,1545.24287,,,2015,2,24,10.7,13.9,7.5
2016,2,25,0,9.8,12.9,12.5,1546.84367,,,2015,2,25,9.8,12.9,12.5
2016,2,26,0,8.1,14.9,4.7,1515.17516,,,2015,2,26,8.1,14.9,4.7
2016,2,27,1,4.1,6.4,4.8,1355.97841,,,2015,2,27,4.1,6.4,4.8
2016,2,28,1,8.3,7.9,6.4,1264.70925,,,2015,2,28,8.3,7.9,6.4
2016,2,29,0,7.6,8.75,6.15,1517.2565,,,2015,2,29,7.6,8.75,6.15
2016,3,1,1,6.9,9.6,5.9,1433.092,,,2015,3,1,6.9,9.6,5.9
2016,3,2,0,11.5,10.2,9.7,1526.23997,,,2015,3,2,11.5,10.2,9.7
2016,3,3,0,9.6,6.8,6.7,1488.36635,,,2015,3,3,9.6,6.8,6.7
2016,3,4,0,4.5,7.7,1.4,1464.16658,,,2015,3,4,4.5,7.7,1.4
2016,3,5,1,7.9,9.5,5.5,1321.00054,,,2015,3,5,7.9,9.5,5.5
2016,3,6,1,13,10.8,10.4,1203.52832,,,2015,3,6,13,10.8,10.4
2016,3,7,0,13.4,12.8,11,1406.81303,,,2015,3,7,13.4,12.8,11
2016,3,8,0,17.3,13,15.1,1479.43982,,,2015,3,8,17.3,13,15.1
2016,3,9,0,10.2,17,8.2,1493.17653,,,2015,3,9,10.2,17,8.2
2016,3,10,0,2.4,6.3,1,1510.67638,,,2015,3,10,2.4,6.3,1
2016,3,11,0,9.1,8.5,7.5,1517.24092,,,2015,3,11,9.1,8.5,7.5
2016,3,12,1,11.7,10,6.7,1369.82277,,,2015,3,12,11.7,10,6.7
2016,3,13,1,7.6,12,11,1250.05518,,,2015,3,13,7.6,12,11
2016,3,14,0,12.8,13.5,11.6,1465.19212,,,2015,3,14,12.8,13.5,11.6
2016,3,15,0,16.2,15.3,12.5,1471.80908,,,2015,3,15,16.2,15.3,12.5
2016,3,16,0,22.1,18.4,18.6,1437.81924,,,2015,3,16,22.1,18.4,18.6
2016,3,17,0,22.9,19,16.1,1428.69641,,,2015,3,17,22.9,19,16.1
2016,3,18,0,14.9,14.7,14.4,1419.17678,,,2015,3,18,14.9,14.7,14.4
2016,3,19,1,22.2,17.8,21,1285.09976,,,2015,3,19,22.2,17.8,21
2016,3,20,1,22.1,18.9,21.9,1184.45554,,,2015,3,20,22.1,18.9,21.9
2016,3,21,0,21.1,20.9,17.8,1372.63021,,,2015,3,21,21.1,20.9,17.8
2016,3,22,0,17.7,20.4,14.9,1390.81413,,,2015,3,22,17.7,20.4,14.9
2016,3,23,0,11.9,14.7,10.1,1405.4583,,,2015,3,23,11.9,14.7,10.1
2016,3,24,0,13.3,12.4,12.4,1420.86976,,,2015,3,24,13.3,12.4,12.4
2016,3,25,0,16.4,13.8,14.2,1423.59904,,,2015,3,25,16.4,13.8,14.2
2016,3,26,1,18.9,15.6,14.8,1301.48765,,,2015,3,26,18.9,15.6,14.8
2016,3,27,1,18.5,19.3,16.2,1189.73597,,,2015,3,27,18.5,19.3,16.2
2016,3,28,0,19.2,18.7,17,1364.72799,,,2015,3,28,19.2,18.7,17
2016,3,29,0,21.2,20.7,16.5,1390.36142,,,2015,3,29,21.2,20.7,16.5
2016,3,30,0,23.3,20.1,20.8,1371.4963,,,2015,3,30,23.3,20.1,20.8
2016,3,31,0,16.8,16.2,14.9,1370.37439,,,2015,3,31,16.8,16.2,14.9
2016,4,1,0,21.7,16.3,17.6,1351.59647,,,2015,4,1,21.7,16.3,17.6
2016,4,2,1,21.6,17.4,21.8,1237.60752,,,2015,4,2,21.6,17.4,21.8
2016,4,3,1,18.1,20.7,15.1,1168.35995,,,2015,4,3,18.1,20.7,15.1
2016,4,4,0,18.8,15.1,18.5,1356.76335,,,2015,4,4,18.8,15.1,18.5
2016,4,5,0,14.5,12.6,12.2,1364.01791,,,2015,4,5,14.5,12.6,12.2
2016,4,6,0,13.5,12.9,15.4,1369.44413,,,2015,4,6,13.5,12.9,15.4
2016,4,7,0,15.5,12.3,12.2,1383.74986,,,2015,4,7,15.5,12.3,12.2
2016,4,8,0,16.5,10.9,13.7,1367.14006,,,2015,4,8,16.5,10.9,13.7
2016,4,9,1,17,14.5,16.3,1251.66189,,,2015,4,9,17,14.5,16.3
2016,4,10,1,20.4,17.6,19.2,1152.75967,,,2015,4,10,20.4,17.6,19.2
2016,4,11,0,22.6,17.6,20.7,1343.33743,,,2015,4,11,22.6,17.6,20.7
2016,4,12,0,20.8,18.1,20.4,1366.59378,,,2015,4,12,20.8,18.1,20.4
2016,4,13,1,15.1,13.5,17.6,1319.97377,,,2015,4,13,15.1,13.5,17.6
2016,4,14,0,13.9,14.9,8,1357.80863,,,2015,4,14,13.9,14.9,8
2016,4,15,0,20.2,19.6,17,1340.35999,,,2015,4,15,20.2,19.6,17
2016,4,16,1,21.7,19,14.8,1239.64951,,,2015,4,16,21.7,19,14.8
2016,4,17,1,20.2,19,16.1,1134.93972,,,2015,4,17,20.2,19,16.1
2016,4,18,0,23.5,20.1,23.7,1304.86034,,,2015,4,18,23.5,20.1,23.7
2016,4,19,0,19.2,17.2,17.3,1338.61849,,,2015,4,19,19.2,17.2,17.3
2016,4,20,0,17.1,15.2,16.8,1339.6797,,,2015,4,20,17.1,15.2,16.8
2016,4,21,0,23,16.5,20.9,1357.39671,,,2015,4,21,23,16.5,20.9
2016,4,22,0,21.1,21.9,20.7,1337.54292,,,2015,4,22,21.1,21.9,20.7
2016,4,23,1,22.9,20.6,20.1,1225.73451,,,2015,4,23,22.9,20.6,20.1
2016,4,24,1,23.5,21.9,22.8,1125.87358,,,2015,4,24,23.5,21.9,22.8
2016,4,25,0,26.5,21.1,23,1293.80242,,,2015,4,25,26.5,21.1,23
2016,4,26,0,28.2,22.6,24.4,1326.40568,,,2015,4,26,28.2,22.6,24.4
2016,4,27,0,27.7,23.9,24.9,1348.44978,,,2015,4,27,27.7,23.9,24.9
2016,4,28,0,23.8,23,26.9,1333.26796,,,2015,4,28,23.8,23,26.9
2016,4,29,0,22.5,17.4,18.4,1313.75494,,,2015,4,29,22.5,17.4,18.4
2016,4,30,1,24.8,20.3,28.3,1204.0766,,,2015,4,30,24.8,20.3,28.3
2016,5,1,1,25.9,23.3,27.2,1108.27912,,,2015,5,1,25.9,23.3,27.2
2016,5,2,0,25.7,23.9,26,1299.04983,,,2015,5,2,25.7,23.9,26
2016,5,3,0,20,18.9,19.6,1344.69039,,,2015,5,3,20,18.9,19.6
2016,5,4,0,21.7,25.5,20.1,1311.00931,,,2015,5,4,21.7,25.5,20.1
2016,5,5,1,22.2,21,19.9,1234.74316,,,2015,5,5,22.2,21,19.9
2016,5,6,1,23.1,19.1,22,1253.56423,,,2015,5,6,23.1,19.1,22
2016,5,7,1,26.1,22.5,24,1167.17354,,,2015,5,7,26.1,22.5,24
2016,5,8,1,24.8,23.3,22.7,1111.91273,,,2015,5,8,24.8,23.3,22.7
2016,5,9,0,25.3,21.9,24,1300.73064,,,2015,5,9,25.3,21.9,24
2016,5,10,0,27.1,19.4,25.9,1347.03424,,,2015,5,10,27.1,19.4,25.9
2016,5,11,0,21.6,20.6,24.1,1336.38005,,,2015,5,11,21.6,20.6,24.1
2016,5,12,0,20.8,18.6,17.5,1332.94384,,,2015,5,12,20.8,18.6,17.5
2016,5,13,0,26.3,22.6,21.4,1333.34387,,,2015,5,13,26.3,22.6,21.4
2016,5,14,1,27.6,21.1,26.6,1206.77944,,,2015,5,14,27.6,21.1,26.6
2016,5,15,1,25.8,22.3,23.7,1135.59128,,,2015,5,15,25.8,22.3,23.7
2016,5,16,0,26.7,19,25.2,1280.53739,,,2015,5,16,26.7,19,25.2
2016,5,17,0,27,24.1,25.2,1323.9551,,,2015,5,17,27,24.1,25.2
2016,5,18,0,18.7,18.6,22.2,1333.70227,,,2015,5,18,18.7,18.6,22.2
2016,5,19,0,26.4,23.6,16.2,1348.34761,,,2015,5,19,26.4,23.6,16.2
2016,5,20,0,23.3,23.6,21.9,1343.57003,,,2015,5,20,23.3,23.6,21.9
2016,5,21,1,27.4,23.5,26,1238.70795,,,2015,5,21,27.4,23.5,26
2016,5,22,1,28.3,25.1,27.2,1149.31538,,,2015,5,22,28.3,25.1,27.2
2016,5,23,0,26.9,22.7,28.3,1329.06541,,,2015,5,23,26.9,22.7,28.3
2016,5,24,0,29.1,23.9,28.5,1356.59667,,,2015,5,24,29.1,23.9,28.5
2016,5,25,0,29.5,24.3,28.7,1345.66549,,,2015,5,25,29.5,24.3,28.7
2016,5,26,0,33.1,30.2,30.3,1351.53907,,,2015,5,26,33.1,30.2,30.3
2016,5,27,0,31.6,26.3,31.5,1360.29783,,,2015,5,27,31.6,26.3,31.5
2016,5,28,1,31.7,26.5,32.2,1240.20044,,,2015,5,28,31.7,26.5,32.2
2016,5,29,1,31,27.4,29.8,1157.32123,,,2015,5,29,31,27.4,29.8
2016,5,30,0,22.9,21.5,23.2,1332.75203,,,2015,5,30,22.9,21.5,23.2
2016,5,31,0,29.7,26.5,30.4,1368.34293,,,2015,5,31,29.7,26.5,30.4
2016,6,1,0,30.4,25.2,28.5,1360.74487,,,2015,6,1,30.4,25.2,28.5
2016,6,2,0,26.3,23.5,29.8,1365.24838,,,2015,6,2,26.3,23.5,29.8
2016,6,3,0,28.2,28,29.4,1361.10637,,,2015,6,3,28.2,28,29.4
2016,6,4,1,30,28.1,31.5,1229.36467,,,2015,6,4,30,28.1,31.5
2016,6,5,1,23.1,20.7,22,1143.88836,,,2015,6,5,23.1,20.7,22
2016,6,6,1,29.3,22.6,28.9,1204.52675,,,2015,6,6,29.3,22.6,28.9
